seed=1
x y
0.428190 -0.626141
-0.633573 -0.347882
-0.247762 0.958322
-0.531613 0.308357
0.492809 -0.738158
-0.976765 0.206941
0.131568 0.774840
-0.728442 -0.266741
-0.170185 -0.498854
-0.737096 0.070454
0.168941 0.433133
0.198912 0.773032
0.830134 -0.188629
-0.341059 0.759524
0.176141 -0.359352
-0.832072 -0.057860
-0.046335 -0.700183
-0.708009 -0.017167
-0.043169 -0.509988
-0.219392 0.722217
-0.648822 0.443831
0.381711 0.903077
0.892569 0.417980
0.525283 0.086778
0.028368 0.595738
0.075353 0.025017
0.488885 -0.847766
-0.890676 0.311916
0.291847 -0.942121
-0.271817 0.332667
0.502718 -0.375709
-0.931907 0.010930
0.009198 -0.999346
-0.986286 0.153740
0.185685 0.909812
0.899755 -0.272303
-0.274712 -0.889617
-0.863065 0.417286
0.425173 -0.841388
-0.340110 -0.522168
-0.877937 0.285959
0.497839 -0.019837
-0.017405 -0.899153
-0.439851 0.613288
0.967216 -0.208818
-0.142685 0.786727
0.832240 0.039105
0.041232 -0.863252
-0.638753 0.249208
0.634220 0.130305
0.111125 0.953091
0.820105 -0.569923
-0.452599 0.796165
0.667591 -0.467738
-0.858019 0.301522
0.317140 -0.760763
-0.753074 -0.383275
-0.274197 -0.937447
-0.823163 -0.408529
-0.545683 -0.834108
-0.934235 -0.027550
-0.020724 0.972261
-0.325465 -0.329048
0.848257 -0.020415
-0.038346 0.749301
0.426471 -0.777673
0.435272 0.762838
0.797059 -0.423754
-0.727573 0.093909
0.054594 -0.900051
0.946962 0.097817
0.145772 -0.828252
-0.284716 0.499982
0.860855 0.217224
0.366884 -0.757516
-0.606719 -0.794824
-0.882229 0.417783
0.432443 0.848863
0.837665 0.474877
0.554026 0.403096
0.418521 -0.282306
-0.287861 0.196691
0.164778 -0.918434
-0.156689 -0.230279
0.906381 0.177332
0.206072 -0.451387
-0.292908 -0.932038
-0.509432 -0.394054
-0.932632 -0.173357
-0.196289 0.698884
0.431951 -0.828973
-0.776846 0.456419
0.465734 0.783971
0.750557 0.474751
0.623602 -0.778806
-0.879446 0.436940
0.453929 0.844877
0.852849 0.422078
0.071186 0.260630
-0.406384 -0.884653
-0.988427 -0.147124
-0.201303 0.561050
0.548546 -0.419157
-0.386488 -0.796327
-0.805246 -0.321381
-0.345890 -0.582552
-0.378473 0.886128
0.899912 0.361082
0.304495 0.916335
0.817754 -0.403266
-0.013661 -0.005155
-0.490281 0.870835
-0.391176 -0.031858
-0.121396 -0.978793
0.867101 -0.397584
-0.629957 0.173065
0.170307 -0.691980
-0.604074 -0.739643
-0.536107 0.781649
0.857925 -0.129735
-0.250981 -0.398739
-0.393477 -0.389581
-0.398453 -0.010726
-0.010932 -0.129447
-0.128567 -0.230453
-0.230944 -0.007171
-0.005319 -0.996330
0.838084 0.384603
0.536321 -0.821838
0.678214 -0.188016
-0.471246 -0.326706
-0.260920 -0.951946
-0.822419 -0.552894
-0.612277 -0.788200
-0.345463 0.497083
0.770429 0.382710
0.480471 0.846991
0.602104 0.515590
-0.262759 0.013009
0.094870 -0.477770
-0.425172 -0.765103
-0.306727 0.570912
-0.444235 -0.883549
-0.996482 0.008973
0.010846 0.812599
0.778673 0.433781
0.473769 0.487172
0.310430 -0.903307
-0.074821 0.063539
0.978251 0.148588
0.172520 0.821700
-0.334630 -0.390922
-0.589215 -0.442346
-0.720688 0.678910
0.885845 -0.018309
-0.021193 0.275967
0.275095 0.156723
0.151203 0.561266
0.170098 0.525815
0.990297 0.028475
0.032788 -0.861768
-0.201532 -0.342566
-0.602423 -0.563989
-0.925286 -0.338344
-0.266574 0.924382
0.382146 0.351105
0.724155 0.573943
-0.929266 -0.018774
-0.017167 -0.881268
-0.459568 0.234975
0.716500 -0.612264
-0.358741 0.760018
-0.450540 -0.573745
-0.355247 0.318479
0.983643 -0.090548
-0.018926 -0.313169
0.856690 -0.414906
0.668425 0.526658
0.682400 -0.702263
-0.907521 0.258294
0.263245 0.885566
0.893200 0.191877
0.169994 0.979931
-0.879701 0.266008
0.417694 -0.762711
-0.700503 -0.664588
-0.746833 -0.304501
-0.193296 -0.913180
0.871220 -0.443842
-0.535337 0.368784
0.371564 -0.493291
-0.502750 -0.122654
-0.126928 -0.095777
-0.079341 0.928125
0.613917 -0.678548
-0.921824 0.374164
0.398718 -0.882205
-0.888342 0.372908
0.440650 -0.460709
-0.153699 -0.575886
-0.712849 0.067328
0.168938 0.399773
0.400515 -0.123140
-0.106446 0.898568
0.726651 -0.683670
-0.708218 -0.705993
-0.862657 -0.109299
-0.079561 -0.974789
0.593012 -0.294388
-0.633714 0.756620
-0.736040 0.010228
0.025038 -0.349444
-0.341244 -0.408003
-0.414764 -0.050657
-0.050528 0.435354
0.307770 0.950092
0.924761 0.218721
0.321696 0.810439
0.710538 -0.688559
-0.626116 0.777908
0.681754 -0.678798
-0.888635 -0.386919
-0.134149 0.509089
0.430553 -0.132069
-0.168761 -0.539282
-0.471816 -0.165214
-0.452476 0.891765
0.851376 0.517714
0.691516 0.347195
0.332147 0.802953
0.499212 0.756683
0.999947 0.004901
0.006899 -0.032315
-0.029581 0.736801
0.286569 0.600451
0.452023 0.249626
0.782071 -0.469457
-0.314225 -0.874966
-0.943028 0.199481
0.304719 -0.632529
-0.406128 -0.179715
-0.717363 0.230254
0.206920 -0.917887
-0.851156 -0.502707
-0.513899 -0.833514
-0.889861 0.265507
0.175435 0.898936
0.718699 0.319852
0.465036 -0.864395
-0.936794 -0.270614
-0.393131 0.657853
0.575851 0.775624
0.131734 0.232234
0.407591 -0.212157
-0.799008 0.134614
0.143792 0.568938
0.563529 0.284767
0.295408 -0.288931
-0.288027 -0.330764
-0.207919 -0.945723
-0.970941 0.116206
0.017510 -0.187830
-0.979208 0.182514
0.051592 0.404637
-0.719044 0.690986
-0.945028 -0.130457
-0.107831 -0.846322
-0.609416 -0.251310
-0.215471 0.465836
0.599408 -0.234632
-0.577671 0.698260
-0.293232 -0.049909
-0.326747 0.098069
0.063291 0.979356
0.979902 0.057281
0.040851 0.807412
0.637556 -0.201932
-0.532684 -0.315953
-0.305295 -0.679918
-0.557656 -0.801601
-0.976706 0.137648
0.177196 -0.322054
-0.065234 0.384508
0.145585 -0.192015
-0.861215 0.304083
0.527167 -0.333622
-0.294070 -0.875186
-0.596031 -0.718727
-0.719368 -0.595945
-0.706621 0.701075
0.872614 0.279135
0.152308 0.798105
-0.553955 -0.433578
-0.590313 -0.660621
-0.909177 0.416118
0.285428 -0.803665
-0.822335 0.050328
0.074714 0.996178
0.964764 0.241470
0.295413 0.892718
0.898073 0.257767
0.292658 0.595120
0.369499 0.870176
0.792654 0.421261
0.646940 0.692599
0.100248 0.210842
-0.849791 0.523452
0.620333 0.611166
0.277625 -0.666157
-0.882364 -0.099155
-0.173023 0.744966
0.683346 0.621252
-0.540557 -0.791612
0.998316 -0.055200
-0.075049 -0.466281
-0.466297 0.073493
0.051230 0.995001
-0.717513 0.258802
0.532012 0.688382
0.438191 -0.807433
-0.878826 -0.264905
-0.445927 0.546163
0.184555 0.564060
0.361187 0.152246
0.681946 0.410315
0.382787 0.834054
0.701658 -0.712427
-0.853390 -0.310204
-0.170055 -0.801309
0.945482 0.314070
0.381837 0.855094
0.878999 -0.211576
-0.184501 -0.979117
0.474135 0.227914
0.754901 -0.139774
-0.089440 -0.940375
0.870747 0.190845
0.182770 -0.847416
-0.455664 0.173560
0.539700 -0.810571
-0.231355 0.369398
-0.519424 0.496266
0.752080 0.586327
0.769911 0.604237
-0.986292 0.152710
0.204671 0.700157
0.704511 0.081209
0.041041 -0.824397
0.955291 -0.279326
-0.329626 0.782965
0.515679 0.787564
0.992331 0.112147
0.127583 -0.923593
-0.615450 -0.291872
-0.719738 -0.294240
-0.321214 0.105282
0.106558 0.107528
0.104890 0.439506
0.280331 -0.931882
-0.403699 0.551471
-0.883825 -0.004501
-0.006489 0.994364
0.927487 -0.371927
-0.472058 -0.689096
-0.683191 -0.509238
-0.403130 0.914020
0.550712 -0.519374
-0.269315 -0.324284
-0.586654 -0.450107
-0.877482 0.414140
0.426847 0.846089
0.812990 0.539900
0.612254 -0.551638
-0.588696 -0.197106
-0.203830 0.366699
0.210115 -0.903456
-0.871458 -0.371983
-0.568892 0.571672
0.601620 -0.238615
-0.249188 -0.296521
-0.297805 0.174078
0.173899 -0.310172
-0.305603 -0.368248
-0.309952 0.891457
0.404138 0.555693
-0.818756 0.227485
0.245243 -0.582571
-0.296355 -0.787286
-0.807238 0.284517
0.552604 -0.140152
-0.145740 -0.195925
-0.062529 0.597571
-0.380659 0.466552
0.200660 0.181471
0.932776 -0.360156
-0.495942 -0.006405
-0.006306 0.584961
0.573327 -0.352306
-0.344689 -0.662241
-0.340610 -0.755631
-0.954641 0.022999
0.038743 -0.087680
-0.082622 0.630440
0.420125 0.882078
0.956907 -0.280811
-0.403759 -0.029033
-0.023064 0.977814
0.967979 0.170743
0.123649 0.917077
-0.613827 0.336470
0.349605 0.392794
0.347109 -0.825447
-0.775277 -0.568705
-0.665193 -0.062077
-0.051502 -0.978343
-0.942821 0.312872
0.348313 -0.856109
-0.584321 0.729122
0.929506 0.365911
0.455434 -0.638267
-0.576510 -0.750884
-0.521882 -0.772722
-0.874523 0.212612
0.382921 0.405968
0.291726 0.954911
-0.985940 -0.137284
-0.049682 -0.513653
-0.478014 0.067265
0.266726 0.141731
0.083193 -0.941353
0.727907 0.633241
0.888813 0.075592
0.078401 -0.823468
-0.638207 -0.767379
-0.688856 0.682601
0.922138 -0.074121
-0.088998 0.117194
0.103313 -0.831503
-0.833356 -0.003060
-0.002003 0.942300
0.892188 0.202676
0.095601 -0.488497
0.690610 -0.650377
-0.252185 -0.541349
-0.487630 0.239992
0.588330 -0.807865
-0.415118 0.521888
-0.710587 -0.695240
-0.616781 0.728492
0.966524 0.101904
0.116142 -0.787843
0.612913 -0.178434
-0.286870 0.868222
0.438282 0.558948
0.192468 0.571141
-0.818674 0.111968
0.201509 -0.887392
-0.270800 -0.415679
-0.946289 -0.230133
-0.071260 -0.465179
0.700279 -0.239339
-0.384296 -0.909969
-0.997416 -0.070413
-0.039310 -0.728533
0.738441 0.341244
0.256083 0.960455
0.688947 0.481569
0.868912 -0.053748
-0.022587 -0.676049
-0.667554 -0.046776
-0.086184 -0.988042
-0.537851 0.401012
0.711896 0.677340
0.708122 -0.697501
-0.831132 0.489424
0.526838 -0.711746
-0.567954 0.820296
0.649219 0.562002
0.935882 0.017899
0.006918 0.602564
0.494476 -0.331436
-0.875777 -0.307804
-0.200312 0.885613
0.930404 0.075151
0.096333 -0.993901
-0.729426 -0.567358
-0.868602 -0.211450
-0.239532 -0.453799
-0.445789 -0.414705
-0.397646 -0.648810
-0.910404 -0.411314
-0.292227 -0.831337
-0.834938 -0.289315
-0.351880 -0.911426
-0.989990 0.121517
0.048794 0.523962
0.141651 0.422829
0.800350 0.316316
0.529048 0.762382
0.513993 -0.770961
-0.762035 0.516587
0.587782 -0.781062
-0.857317 -0.228416
-0.318766 -0.946562
0.282300 -0.011160
-0.039020 0.863983
0.803196 0.174396
0.240236 -0.953249
-0.965526 0.203640
0.310324 -0.096757
-0.091142 -0.681184
-0.376962 0.797357
0.825876 0.361403
0.653685 -0.461001
-0.870161 -0.250039
-0.270676 0.691756
0.509510 0.855281
0.705037 0.595851
0.729825 0.679319
0.850893 -0.273366
-0.207465 0.964117
0.940177 -0.270921
-0.326550 -0.932760
-0.915528 0.145763
0.073811 -0.537988
-0.524344 0.079984
0.286472 0.096770
0.043615 0.796366
-0.767996 0.549976
0.763382 0.574997
0.575907 0.761102
0.832464 -0.029002
-0.027439 -0.920265
-0.519979 0.648345
-0.497949 -0.178538
-0.561963 0.659185
0.209563 -0.486055
-0.879746 0.019807
0.017904 0.820718
0.783667 0.551040
0.270869 -0.672156
-0.887621 0.050467
0.082116 0.896455
0.879494 0.284301
0.301738 0.774237
0.702927 -0.652601
-0.644861 0.721352
0.785620 -0.383221
-0.394890 -0.714453
-0.734482 -0.123541
-0.043344 0.605359
0.271787 0.015069
0.099457 -0.757712
0.516135 -0.014463
-0.048715 0.775662
0.771149 -0.181069
-0.193624 0.504517
0.430717 0.835137
0.438276 -0.640736
-0.851754 -0.096747
-0.094625 -0.838909
-0.855242 -0.022531
-0.041649 0.760596
0.634216 -0.759291
-0.852935 -0.271581
-0.306670 -0.440894
-0.130760 0.530020
0.488979 0.133733
0.490630 0.154069
0.128792 -0.945805
-0.804548 0.590779
0.738519 0.485491
0.519798 0.513636
0.528618 -0.329669
-0.222387 -0.956466
-0.982006 -0.120872
-0.169819 0.706083
0.675798 -0.495360
-0.348940 0.052025
0.277127 0.493324
0.446021 0.748055
0.720478 -0.577805
-0.647961 -0.181116
-0.190902 0.305334
0.306736 0.045612
0.045870 0.226781
0.130914 0.930330
0.937767 -0.101804
-0.166360 -0.598351
-0.572163 -0.523839
-0.427492 -0.899896
-0.529322 0.574648
0.992426 0.021623
0.020056 0.999162
0.998594 0.038178
0.052398 0.577992
0.523145 -0.699841
-0.741758 -0.035238
-0.038400 -0.180886
-0.133723 -0.987485
-0.948297 0.317385
0.255910 -0.900994
-0.550558 -0.351013
-0.795076 0.554992
0.652525 0.234688
0.233613 0.669855
0.074607 -0.190478
-0.559196 0.805334
0.506458 -0.527161
-0.979699 0.175388
0.235138 -0.007131
-0.006731 -0.653071
-0.256347 -0.634417
-0.825751 0.158498
0.207650 -0.954798
-0.747832 -0.416452
-0.692342 0.639165
0.530833 0.843760
0.854480 0.516485
0.485166 0.858368
0.850351 -0.493637
-0.622904 0.721630
0.774743 -0.385993
-0.367909 -0.855890
0.924540 0.369168
0.426088 -0.780124
-0.811554 0.085709
0.046450 0.842602
-0.559518 -0.828798
-0.880128 0.455390
0.571671 -0.231018
-0.225841 0.669046
0.663804 -0.308276
-0.257753 0.950148
0.949613 0.252500
0.298354 -0.944582
-0.974448 -0.079800
-0.101032 -0.327358
-0.289937 0.802532
0.739456 0.606744
0.509407 0.855856
0.859350 -0.504758
-0.305007 0.681884
0.750566 -0.289680
-0.554725 -0.673075
0.818550 0.374509
0.641139 0.401175
0.145926 0.607080
0.880648 -0.466193
-0.641667 -0.220581
-0.212016 -0.769452
-0.728410 0.528429
0.517822 0.766943
0.742331 -0.603090
-0.671362 0.433681
0.344605 -0.938685
-0.777634 0.549088
0.634198 0.769572
0.655115 -0.158101
-0.384265 -0.746665
-0.708978 0.586810
0.448281 0.873870
0.995574 0.077102
0.082286 0.976290
0.430734 0.476589
0.966790 0.252639
0.353391 0.314357
0.318972 -0.144306
-0.137964 -0.622668
-0.613996 0.320618
0.325080 0.549718
0.326620 -0.867441
0.846166 0.415441
0.134093 0.340612
-0.377423 -0.924762
-0.895342 0.432032
-0.193796 0.505211
-0.257089 0.213231
0.854130 0.514098
0.470325 0.852330
0.969689 0.244335
0.324875 0.556310
0.393988 0.911917
0.945291 0.216583
0.335992 0.464248
0.457726 0.446676
0.394232 -0.837767
-0.855798 -0.275669
-0.308512 -0.513480
-0.453132 0.795490
0.560883 -0.770513
0.741476 -0.192454
-0.242977 -0.869215
-0.912215 0.169768
0.290757 -0.459064
-0.382941 -0.880315
-0.906687 0.216924
0.152197 -0.931751
-0.739683 -0.502105
-0.839291 -0.040818
-0.036233 -0.975910
-0.516577 0.546048
0.824033 -0.520105
-0.684885 0.642069
0.386914 0.767066
0.516407 0.356259
0.681036 0.706802
-0.592783 -0.117128
-0.361078 0.051711
0.051084 0.463643
0.453764 -0.381998
0.542617 0.652116
0.516637 0.855268
0.966204 0.125529
0.156679 -0.387114
-0.387389 -0.139233
-0.068129 -0.837373
-0.941834 -0.033174
-0.038415 0.993462
0.648902 -0.442132
-0.366660 0.566326
0.923752 0.233901
0.376634 0.455737
0.438348 -0.597689
-0.537023 -0.767884
-0.692814 -0.714383
0.676748 0.008487
0.021705 0.687917
0.676680 -0.306266
-0.125198 -0.681527
-0.710220 -0.098766
-0.226603 -0.771204
-0.554908 0.813452
0.295789 0.344884
0.610181 0.440891
-0.243519 0.915091
0.963020 -0.104190
-0.159870 -0.618417
-0.222968 0.597835
0.717228 0.195199
0.456161 -0.372999
-0.233908 -0.928309
-0.967297 0.111063
0.171650 0.508236
0.510286 0.044614
0.021552 0.823987
0.811937 -0.075868
-0.113520 0.991900
-0.630468 0.693827
0.960620 -0.121708
-0.151188 0.339034
0.262799 -0.951702
0.523269 -0.122044
-0.534535 -0.771868
-0.906103 0.411951
0.583067 0.057722
0.059856 -0.316591
-0.234446 -0.969780
-0.419648 -0.428639
-0.881049 0.446751
0.467286 -0.880831
-0.921343 -0.388598
-0.311136 0.882799
0.542491 0.367781
0.625523 -0.723472
-0.966004 0.078883
0.097323 -0.431327
-0.425095 0.330870
0.163744 0.819800
-0.493371 -0.564426
0.690169 -0.713155
0.505773 0.214754
0.344288 0.740455
0.914836 -0.193129
-0.132595 0.705886
0.725343 0.114469
0.262870 0.670411
0.657803 -0.411643
-0.158638 -0.632901
-0.582521 0.170045
0.437661 -0.824300
-0.633020 -0.211775
-0.556798 -0.322578
-0.214852 0.952276
0.975349 0.129871
0.125613 0.964716
0.502901 -0.348135
-0.899548 0.237040
0.245356 -0.850908
-0.813822 -0.471542
-0.536489 0.416348
0.377544 -0.822242
-0.595632 0.762784
0.962135 -0.194999
-0.250715 0.016728
0.016185 -0.539180
-0.356963 0.914043
0.340860 -0.309460
-0.878576 0.468060
0.400568 -0.851973
-0.429650 -0.352310
-0.961401 0.102699
0.100320 -0.975103
-0.534212 -0.551702
-0.422907 0.446104
-0.779566 0.146375
0.324722 -0.200161
-0.125079 -0.960509
-0.911151 -0.254870
-0.355672 0.879261
0.906474 -0.136384
-0.162377 -0.073706
-0.073486 0.222549
0.168883 -0.976252
-0.738742 0.614211
0.690631 0.380262
0.411314 -0.198025
-0.202564 0.061382
0.039383 0.981755
0.925181 0.259300
0.360223 0.845080
-0.570142 -0.099966
-0.258581 0.936999
0.242591 0.315986
0.539968 0.365285
0.892483 -0.085554
-0.090241 -0.790846
-0.791773 0.045808
0.028404 -0.924000
0.848204 0.463573
0.698730 0.189759
0.101650 0.851067
-0.672036 0.428974
0.630384 -0.762808
-0.795952 -0.601527
0.602008 0.375754
0.755058 -0.626615
-0.740648 -0.083456
-0.088391 -0.485731
-0.470962 0.451827
0.453860 0.442366
0.427828 -0.618760
-0.503936 0.857896
0.855674 -0.508791
-0.493832 0.868997
0.963291 0.026674
0.030883 -0.714835
-0.675909 -0.523589
-0.425927 0.904744
0.925048 -0.376468
-0.131192 0.470820
0.524196 0.823813
0.740651 -0.563389
-0.740383 0.665473
0.498756 0.776512
0.986476 0.163733
0.148915 -0.972504
-0.957957 0.202324
0.315325 0.163231
0.129687 0.966536
0.947188 -0.270054
-0.274750 0.937381
0.826399 0.560254
0.700875 0.530561
0.397422 0.901483
0.895891 -0.405435
-0.554162 -0.642833
-0.501752 -0.862288
-0.888608 -0.458538
-0.374889 0.862933
0.860700 0.376913
0.228580 -0.610781
-0.791689 -0.144616
-0.312116 0.323708
0.327763 -0.085068
-0.081339 0.627344
0.245749 0.640356
0.858942 -0.045165
-0.047713 -0.890118
-0.893064 -0.017203
-0.029662 0.770876
0.767445 -0.156336
-0.050549 -0.554797
-0.849433 0.070063
0.057634 0.997868
0.733742 -0.515347
-0.648757 -0.751961
-0.886663 0.402410
0.496261 -0.039131
-0.038292 -0.614382
-0.571456 -0.611791
-0.630617 0.433688
0.449038 0.466569
0.272845 -0.876132
-0.327270 0.232339
0.630012 0.676256
0.814200 -0.571219
-0.281062 0.554843
0.254693 0.156443
0.703363 -0.706768
-0.771052 0.628894
0.539897 0.820144
0.976484 -0.155732
-0.172310 -0.897137
-0.436969 0.604277
-0.424899 -0.140796
-0.252668 -0.708104
-0.853395 0.366170
0.356149 0.885979
0.754498 -0.653608
-0.397008 0.644993
0.975608 0.075796
0.047727 0.726803
0.200192 -0.365897
0.974191 -0.008083
-0.006561 -0.981276
-0.739673 0.400010
0.742922 0.329512
0.203991 0.896427
0.281472 0.035191
0.020538 0.942774
0.239820 0.223716
0.727529 0.074063
0.043039 -0.448712
-0.813945 -0.128647
-0.270405 -0.299007
-0.293959 0.435164
0.264772 -0.911498
-0.976528 0.028595
0.026437 -0.944405
-0.762453 0.629532
0.618390 0.765131
0.874951 -0.478657
-0.401831 0.882688
0.689811 0.484350
0.806341 -0.520903
-0.511976 0.825764
-0.181251 -0.239860
0.705167 0.209533
0.501972 0.150869
0.146161 -0.658945
-0.587107 -0.714994
-0.694042 -0.654489
-0.735440 -0.218570
-0.207633 0.851652
0.826446 0.401356
0.320533 0.940786
0.984030 -0.175990
-0.250182 -0.050375
-0.024465 -0.843805
0.320222 -0.203198
-0.301724 0.459636
-0.916138 0.223391
0.356339 0.621655
0.571932 0.694304
0.696119 -0.563876
-0.625538 0.064366
0.066125 -0.477771
-0.416989 0.801283
0.834677 0.011313
0.012842 -0.061379
-0.061297 -0.104180
-0.041717 0.731569
-0.084270 -0.047145
-0.816640 -0.414015
-0.320902 0.933900
-0.857116 -0.349271
-0.580806 0.383130
0.368106 -0.721771
-0.953061 0.278378
0.192415 0.792201
0.629162 0.254179
0.032383 0.086892
0.631550 -0.067589
-0.185187 0.680717
0.412549 0.831346
-0.917193 -0.225147
-0.375621 0.323790
0.185929 -0.904451
-0.648750 -0.335549
0.497922 -0.160963
0.129740 0.504615
0.448025 0.129802
0.520151 0.015175
0.014086 0.801760
0.376207 0.661970
-0.570847 0.533653
0.701940 0.620629
0.738181 0.669885
0.727288 0.681068
0.653487 -0.022340
-0.063186 -0.314937
-0.294960 -0.641847
-0.139889 -0.368916
0.809061 0.021041
0.031203 -0.995224
-0.888074 0.366581
0.344587 0.011572
0.053024 -0.956380
-0.914398 0.364197
0.461213 -0.015118
-0.009660 -0.973271
-0.952184 -0.041018
-0.067983 0.397144
0.352575 0.784926
0.618956 0.783024
-0.742463 0.354851
0.626687 -0.697837
-0.754174 -0.320660
-0.322181 -0.741912
-0.349177 -0.676650
-0.358643 -0.324566
-0.972183 -0.201493
-0.185482 0.981302
0.999489 0.027718
0.039413 0.138306
0.097238 -0.995124
-0.618052 0.482511
0.904394 0.267104
0.304307 -0.612121
0.580831 0.077899
0.216036 -0.861719
-0.864972 -0.175486
-0.203403 -0.088520
-0.074222 -0.918415
-0.761532 -0.646544
-0.818477 0.221814
0.138005 -0.902604
-0.339141 0.172641
0.781624 -0.308215
-0.296424 0.854520
0.502443 0.700493
0.943271 0.314744
0.374547 -0.888111
0.674182 0.063755
0.173791 0.205328
0.188446 -0.733003
-0.691111 -0.549067
-0.606714 0.009567
0.005115 0.873501
0.656424 0.298418
0.451665 -0.841510
-0.941484 -0.316910
0.779096 0.537392
0.306973 0.763372
0.605085 -0.633049
-0.764659 0.595868
0.817952 0.391149
0.401735 0.767310
0.794334 -0.012453
-0.009480 -0.997611
-0.904773 0.356015
0.455073 -0.854059
-0.279931 0.415390
-0.751459 0.161979
0.318092 0.864167
0.373607 -0.559023
-0.633442 -0.393207
0.717384 0.162448
0.327161 -0.893314
-0.896751 -0.307514
-0.096476 0.483069
0.592043 -0.035847
-0.014172 0.244526
0.928976 0.237076
0.285636 0.414155
0.198039 0.794736
0.589804 0.257987
0.673622 -0.430711
-0.466469 0.112159
0.066498 0.938053
0.627602 -0.039201
-0.114331 0.436953
0.164470 -0.661245
-0.423637 0.168800
0.605803 -0.677423
-0.583074 -0.810881
-0.519052 -0.637124
-0.996692 -0.061770
-0.070661 0.923219
0.795954 -0.604879
-0.693907 0.630553
-0.360424 -0.929211
-0.916327 -0.397062
-0.190451 0.623814
0.952617 -0.099671
-0.123947 0.053241
0.048058 0.781453
0.770963 -0.265596
-0.295375 -0.070855
-0.057770 -0.952785
-0.833012 -0.553200
-0.721266 -0.090407
-0.068492 0.997142
0.997746 -0.059664
-0.083745 -0.406901
-0.310340 0.944143
0.973918 0.135502
0.103342 -0.944285
-0.796483 -0.323471
-0.473835 -0.879216
0.642745 -0.232889
-0.364792 -0.867919
-0.991200 0.033089
0.027127 -0.909848
-0.884395 0.136349
0.252696 -0.351260
-0.240758 0.964705
0.977215 0.195195
0.078376 0.517287
-0.459625 -0.841980
0.456861 -0.621093
-0.991712 0.105012
0.057232 0.686410
0.985997 -0.052558
-0.063970 -0.695273
-0.692606 0.162588
0.110398 0.970364
0.715315 -0.399418
-0.713074 0.601800
0.585609 -0.757898
-0.831351 -0.085432
-0.093560 0.505197
0.308159 0.899851
0.891275 0.319460
0.512875 0.421336
0.339565 -0.930798
-0.931179 0.338144
0.437136 -0.029454
-0.030219 -0.037558
-0.035938 0.556465
0.469930 0.828278
0.832930 0.451573
0.377308 -0.922749
-0.944812 -0.325847
-0.455778 0.011897
0.006630 0.910698
0.856307 -0.516456
-0.561335 0.806575
0.732709 0.680191
0.634583 -0.758429
-0.688090 -0.661058
-0.266980 -0.379820
0.828200 -0.420478
-0.645813 -0.589704
-0.246362 0.624885
-0.836845 -0.438314
-0.497743 -0.494550
-0.333401 0.916348
0.968552 0.211845
0.316795 -0.087611
-0.064457 -0.996540
-0.971771 -0.235926
-0.236384 -0.971648
-0.861379 -0.462339
-0.565339 0.804845
0.766075 0.605140
0.713826 -0.694514
-0.783141 0.487576
0.559916 0.037026
0.033209 -0.881881
-0.574547 0.727033
0.418248 -0.442136
-0.998556 0.004975
0.006309 -0.720254
-0.423875 0.805869
0.307380 0.262521
0.901900 -0.431884
-0.577889 -0.143198
-0.098043 0.983101
0.454249 0.116661
0.238522 0.825353
0.849544 -0.212733
-0.225687 0.880059
0.762701 -0.081755
-0.091504 -0.829482
0.978791 0.125693
0.163113 -0.241897
-0.162080 0.979253
0.508977 -0.399023
0.866737 0.207802
0.212255 0.829644
0.298986 -0.140530
-0.733473 -0.426172
-0.306351 0.928547
0.997085 -0.070660
-0.100843 -0.181625
-0.132487 -0.989789
-0.528883 0.480655
0.958675 -0.206646
-0.264636 -0.083722
-0.069461 -0.934303
-0.867891 0.468694
0.503919 -0.791326
-0.579728 0.766110
-0.887856 -0.310223
-0.442655 0.828018
0.819066 -0.479320
0.327885 0.063463
0.329485 -0.769101
-0.359017 0.657155
0.413404 0.279651
0.625976 -0.705971
-0.966437 0.043716
0.054929 0.199096
0.195191 0.386074
0.259932 -0.955711
-0.825676 0.437119
0.557549 0.828829
0.913249 -0.304385
-0.099969 -0.495344
-0.398269 -0.103706
-0.455698 -0.535591
-0.546052 -0.309554
-0.257201 -0.939130
-0.651994 -0.638948
-0.841830 0.335594
0.381960 -0.889103
0.534310 0.200428
0.241463 0.627219
0.800225 -0.161489
-0.220186 -0.951552
-0.394085 -0.309780
-0.139113 -0.185041
-0.601275 -0.360356
-0.743785 -0.630490
-0.673678 -0.624544
-0.693524 0.014246
0.006216 -0.740053
-0.548470 -0.829595
-0.713441 0.613905
0.871856 -0.356742
-0.343315 -0.908848
-0.880091 0.447076
0.450247 -0.875307
-0.798640 0.084452
0.122376 0.980872
0.989906 0.040993
0.062318 0.033610
0.026393 0.972415
0.394465 0.456836
-0.607190 0.560870
0.652568 0.231185
0.286782 -0.768785
-0.496513 -0.607479
-0.989413 -0.144909
-0.153413 0.979610
-0.651181 -0.396403
0.368553 0.917547
0.885299 0.415909
0.621910 0.137888
0.120269 -0.930041
-0.554040 -0.648580
-0.838509 0.506501
0.692650 -0.525159
-0.456534 0.880251
0.930419 -0.256512
-0.316960 0.202769
0.202758 0.317527
0.134412 0.743736
0.609014 0.196052
-0.295973 0.071671
0.428727 0.571679
0.489567 -0.836431
-0.885326 0.243080
0.206409 0.978442
0.636369 0.515214
0.871448 0.439145
0.539778 -0.039117
-0.031669 -0.977907
-0.978004 -0.026747
-0.026124 0.988139
0.784653 0.556081
0.770897 0.499542
